spec	filt	density.perkm2	gen.time.years	mass.g	size.m	trophic.cat	kingdom	area	selfing	rec	wind	U	mod.set	pi.best	pi.full	num.chr	map.length	markers	mapped.markers	good.markers	mb.tot	density.good	prop.good	rec.rate	assembly.bp	placed.bp	placed.ungapped.bp	genome.size.mb	domesticated	pi.avg	selstr.full	selstr.best
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	500	min	set1	0.00542422516398884	0.00503008099858075	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.582604110511473	0.612933632154384
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	500	const	set2	0.0149167356628976	0.0107509927503957	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.804712440855783	0.859249692422711
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	100	const	set2	0.0165903284644985	0.00603037117667019	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.651839816971058	0.873448248050379
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	500	min	set2	0.00542422516398884	0.0048212239895719	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.564522383290394	0.612933632154384
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	500	max	set1	0.0106381839611385	0.00950584589141532	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.779132214367368	0.802641584289988
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	500	max	set2	0.0106381839611385	0.00857648232951771	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.755198570703519	0.802641584289988
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	100	min	set1	0.00607273795796066	0.00272339103208973	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.229073200336229	0.654268775116552
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	100	max	set1	0.0118317708982015	0.00272653442973408	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.229961995085931	0.822551066052074
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	100	max	set2	0.0118317708982015	0.00561262882413646	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.625926602597852	0.822551066052074
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	1000	max	set1	0.0090714180344955	0.00661796231743506	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.682752026696992	0.768554913397427
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	1000	min	set1	0.00482267130466856	0.00370579230026845	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.43344500649703	0.564653072961969
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	1000	min	set2	0.00482267130466856	0.00423151762248524	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.503834009470848	0.564653072961969
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	100	min	set2	0.00607273795796066	0.00299680936477625	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.299409846592392	0.654268775116552
cele	std	NA	0.0082191781	4e-06	0.00115	3	animal	76896886.30501	yes	piece	1000	max	set2	0.0090714180344955	0.00674895174928034	5	233.287	5221	5221	5220	82.313198	0.0446909961685824	0.999808465811147	2.83413845735893	100272607	100272607	100272607	97.8	no	0.00209953513260195	0.688909446889166	0.768554913397427
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	const	set1	0.00493004074991972	0.0132200973265858	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.827275940197904	0.536833669931851
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	const	set2	0.00493004074991972	0.00424300752819301	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.461837183635827	0.536833669931851
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	max	set1	0.00556916948625145	0.0145120991979828	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.842653440410321	0.589987539997873
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	max	set2	0.00556916948625145	0.00427959187925075	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.466437701151421	0.589987539997873
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	min	set1	0.00441142291982929	0.0122861407315355	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.814145960792575	0.482382686329448
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	min	set2	0.00441142291982929	0.00407650174945159	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.439855782832933	0.482382686329448
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	max	set1	0.00409916968009455	0.00401766156378282	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.431652257171014	0.44295331507866
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	const	set1	0.00384939928889975	0.00362696382125042	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.37042965031851	0.406809034383285
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	const	set2	0.00384939928889975	0.00338686150930161	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.325797976989736	0.406809034383285
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	max	set2	0.00409916968009455	0.00347322257419904	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.34256189102614	0.44295331507866
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	min	set1	0.00348417037944554	0.00328711165705523	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.305338814297426	0.344627663819897
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	min	set2	0.00348417037944554	0.00327673430483921	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.303138836171586	0.344627663819897
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	max	set1	0.00461671642919471	0.0043330096206829	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.473015506282937	0.505399797399938
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	const	set1	0.00410474621581883	0.00389763480715984	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.414150120726511	0.443710095297272
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	max	set2	0.00461671642919471	0.00362511123764952	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.370107913514045	0.505399797399938
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	min	set1	0.00368274132152675	0.00348755826901929	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.345264306689607	0.379964900635459
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	const	set2	0.00410474621581883	0.00354093222875357	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.355133412979632	0.443710095297272
clan	q30	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	min	set2	0.00368274132152675	0.00344354841261711	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.00228342888122674	0.33689653589295	0.379964900635459
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	const	set1	0.00520236892678633	0.013222031561584	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.817654748836096	0.536562150834728
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	const	set1	0.00413834033933116	0.00389344152341114	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.380760016171558	0.417405416591773
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	const	set1	0.0044167019843261	0.0041780327209555	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.42294021444554	0.454123308624825
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	const	set2	0.00413834033933116	0.00362568680988061	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.335029528909175	0.417405416591773
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	min	set1	0.00396221300636048	0.00657247118873385	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.633170751645613	0.391508063265706
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	const	set2	0.0044167019843261	0.00379532329537605	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.364751174443701	0.454123308624825
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	const	set2	0.00520236892678633	0.00446515231078974	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.460046489306055	0.536562150834728
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	min	set2	0.00396221300636048	0.00369577400606179	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.34764012571125	0.391508063265706
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	max	set1	0.00496807510516452	0.00461379982878942	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.477442724985601	0.514706477869509
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	500	max	set2	0.00496807510516452	0.00388849712831624	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.379972625301108	0.514706477869509
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	min	set1	0.0046465285982976	0.0123060242296601	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.804081755325725	0.481123463465299
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	max	set1	0.00587617613500394	0.0144872053195722	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.833579036618134	0.589703472019481
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	max	set2	0.00587617613500394	0.0044964476141082	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.463804569093756	0.589703472019481
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	max	set1	0.00440682023546143	0.00426223271547657	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.434339974624186	0.452899247717634
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	min	set1	0.00374580219211133	0.00352892118521098	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.316795547574702	0.356352913917446
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	min	set2	0.00374580219211133	0.00351739382592485	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.314556519595821	0.356352913917446
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	100	min	set2	0.0046465285982976	0.00429456590914629	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.438598750840135	0.481123463465299
clan	std	NA	1	NA	3	0	plant	2681693.15254671	partial	piece	1000	max	set2	0.00440682023546143	0.00371596517465877	11	799.3	953	953	922	325.831365	0.866919739696312	0.967471143756558	2.45310944819569	NA	NA	NA	440.1	no	0.0024109746659941	0.351184805919099	0.452899247717634
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	const	set1	0.00193221588069664	0.00201565897863531	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.26821127007541	0.236608839274822
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	const	set2	0.00310091794187421	0.00310091794187421	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.524322619435356	0.524322619435356
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	max	set1	0.00229156291609957	0.00223706986102268	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.340639043224911	0.356318557272141
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	max	set2	0.00338508108102876	0.00338508108102876	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.564253709548265	0.564253709548265
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	min	set1	0.00189307503587883	0.00199546750731537	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.260806543564776	0.220825114704517
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	min	set2	0.00309809583622341	0.00309809583622341	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.523889317208888	0.523889317208888
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	max	set1	0.00206798489017305	0.00207393868440809	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.288775249226999	0.286727610561411
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	const	set1	0.00179068481697968	0.00181106059564047	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.185539938593279	0.176272390344745
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	const	set2	0.00179068481697968	0.002544345872003	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.420268863534882	0.176272390344745
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	max	set2	0.00206798489017305	0.00209170229527	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.294815267319755	0.286727610561411
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	min	set1	0.00176606759142489	0.00178678929453021	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.174476515808512	0.164790446810392
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	min	set2	0.00176606759142489	0.00255960504636301	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.423724950834686	0.164790446810392
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	max	set1	0.00226882925884174	0.00223806389096584	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.340931896586707	0.349868872596587
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	const	set1	0.00193890530760925	0.00213723838584449	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.309839962773363	0.239242618941814
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	max	set2	0.00226882925884174	0.00228875300610787	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.355528307335793	0.349868872596587
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	min	set1	0.00190757375064804	0.00212526430745839	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.305951490946258	0.226747315307976
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	const	set2	0.00193890530760925	0.00237076073326041	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.377821429534109	0.239242618941814
clup	q30	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	min	set2	0.00190757375064804	0.0023943902927054	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00147503652393663	0.383961533576884	0.226747315307976
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	const	set1	0.00187648305104494	0.00187841278465268	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.206079497847554	0.205263047587572
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	const	set1	0.00179085256969692	0.00181326737452127	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.177556248904132	0.167262316018891
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	const	set1	0.001914410482991	0.00193738779661858	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.230246817986627	0.221008015527023
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	const	set2	0.00179085256969692	0.0024841247735774	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.399663641253661	0.167262316018891
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	min	set1	0.00188402430733401	0.00207134765494823	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.280028913698554	0.208444171640593
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	const	set2	0.001914410482991	0.0024764513424125	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.397803463488109	0.221008015527023
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	const	set2	0.00258975578810335	0.00258975578810335	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.424150173506045	0.424150173506045
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	min	set2	0.00188402430733401	0.00248581318594213	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.400071401312557	0.208444171640593
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	max	set1	0.00223871528047398	0.00220320648553962	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.323118177515817	0.33385436091485
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	500	max	set2	0.00223871528047398	0.00259381702918667	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.425051804171148	0.33385436091485
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	min	set1	0.00183990898111647	0.00185009795811354	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.19392894051856	0.189465111292575
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	max	set1	0.00220809157484436	0.00214489055087096	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.304714909282684	0.324615682505764
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	max	set2	0.00284881563787162	0.00284881563787162	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.476515643407798	0.476515643407798
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	max	set1	0.00206597455430116	0.00207315902490439	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.280657970118908	0.27815644285828
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	min	set1	0.00176642300967798	0.00178763089795258	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.165761554608915	0.155745586945849
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	min	set2	0.00176642300967798	0.00249796354001546	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.402989516319441	0.155745586945849
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	100	min	set2	0.002581391143856	0.002581391143856	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.422284211057857	0.422284211057857
clup	std	0.016	2.5	31000	1.06	3	animal	47713282.6340329	no	piece	1000	max	set2	0.00206597455430116	0.00208733748903521	38	2084.8	3075	3071	3065	2148.425799	0.680195758564437	0.996747967479675	0.970384921355155	2410960148	2327633984	2317593971	2748.18	no	0.00149131042124103	0.285544178133681	0.27815644285828
crub	q30	NA	1	NA	0.577	0	plant	2729825.65179217	yes	piece	100	const	set1	0.0232520919435424	0.0232520919435424	8	381.82633647	878	878	877	118.728613	0.435377806693273	0.998861047835991	3.21595887311511	NA	NA	NA	215.16	no	0.00314494583309507	0.864745682206521	0.864745682206521
crub	q30	NA	1	NA	0.577	0	plant	2729825.65179217	yes	piece	100	const	set2	0.0264793437743771	0.0264793437743771	8	381.82633647	878	878	877	118.728613	0.435377806693273	0.998861047835991	3.21595887311511	NA	NA	NA	215.16	no	0.00314494583309507	0.881230220057859	0.881230220057859
crub	q30	NA	1	NA	0.577	0	plant	2729825.65179217	yes	piece	100	max	set1	0.0392612718438043	0.0392612718438043	8	381.82633647	878	878	877	118.728613	0.435377806693273	0.998861047835991	3.21595887311511	NA	NA	NA	215.16	no	0.00314494583309507	0.919896995553103	0.919896995553103
crub	q30	NA	1	NA	0.577	0	plant	2729825.65179217	yes	piece	100	max	set2	0.047731434099413	0.047731434099413	8	381.82633647	878	878	877	118.728613	0.435377806693273	0.998861047835991	3.21595887311511	NA	NA	NA	215.16	no	0.00314494583309507	0.934111641679466	0.934111641679466
crub	q30	NA	1	NA	0.577	0	plant	2729825.65179217	yes	piece	100	min	set1	0.0127695088226249	0.0135293945940452	8	381.82633647	878	878	877	118.728613	0.435377806693273	0.998861047835991	3.21595887311511	NA	NA	NA	215.16	no	0.00314494583309507	0.767547186887484	0.753714424197516
crub	q30	NA	1	NA	0.577	0	plant	2729825.65179217	yes	piece	100	min	set2	0.0145626540964727	0.0145626540964727	8	381.82633647	878	878	877	118.728613	0.435377806693273	0.998861047835991	3.21595887311511	NA	NA	NA	215.16	no	0.00314494583309507	0.784040339606993	0.784040339606993
